1,1,16
1,2,59
1,2,62
1,3,15
1,5,20
1,5,28
1,5,53
1,6,6
1,7,12
1,7,16
1,7,25
1,7,28
1,7,50
1,11,2
1,11,21
1,13,49
1,15,11
1,15,22
1,15,35
1,15,65
1,16,5
1,16,8
1,18,7
1,19,3
1,19,58
1,19,63
1,19,84
1,20,2
1,23,12
1,24,43
1,26,19
1,26,33
1,27,40
1,28,33
1,28,49
1,28,104
1,28,120
1,28,126
1,28,134
1,28,143
1,29,16
1,29,22
1,29,29
1,29,65
1,29,69
1,29,72
1,29,104
1,30,4
1,30,8
1,30,13
1,30,15
1,30,63
1,30,70
1,30,76
1,31,48
1,31,106
1,33,17
1,34,38
1,34,76
1,35,87
1,35,110
1,35,115
1,35,125
1,35,147
1,36,6
1,36,74
1,37,24
1,38,2
1,38,17
1,38,30
1,38,47
1,38,107
1,38,174
1,40,102
1,40,105
1,41,17
1,42,31
1,42,49
1,42,73
1,42,86
1,42,95
1,42,118
1,42,128
1,42,132
1,42,147
1,42,163
1,43,17
1,43,27
1,43,64
1,44,47
1,45,65
1,46,72
1,46,80
1,46,97
1,47,125
1,47,132
1,48,35
1,49,25
1,49,45
1,49,78
1,50,13
1,50,25
1,50,37
1,50,61
1,50,75
1,50,166
1,52,38
1,53,100
1,54,9
1,55,96
1,55,145
1,55,165
1,57,20
1,57,42
1,57,58
1,59,16
1,61,40
1,61,56
1,61,68
1,61,81
1,61,113
1,62,5
1,62,9
1,62,23
1,63,88
1,64,12
1,64,109
1,65,5
1,65,16
1,65,25
1,65,42
1,65,73
1,65,76
1,66,14
1,66,18
1,66,21
1,66,28
1,66,45
1,66,68
1,67,9
1,67,26
1,67,44
1,67,75
1,67,81
1,67,99
1,67,142
1,68,15
1,68,67
1,68,79
1,70,19
1,70,26
2,4,14
2,4,43
2,5,41
2,5,58
2,6,9
2,6,12
2,7,5
2,7,73
2,7,78
2,8,3
2,8,54
2,8,58
2,8,64
2,9,73
2,10,20
2,10,25
2,12,37
2,12,46
2,12,53
2,13,77
2,14,16
2,14,26
2,14,36
2,15,20
2,18,4
2,18,20
2,22,52
2,22,100
2,22,104
2,22,118
2,28,29
2,28,56
2,29,80
2,30,26
3,2,28
3,3,16
3,3,20
3,4,76
3,4,88
3,4,98
3,5,25
3,5,41
3,5,59
3,5,72
3,5,90
3,5,93
3,5,107
3,6,16
3,6,20
3,6,53
3,6,92
3,7,5
3,7,9
3,7,13
3,8,26
3,8,54
3,9,32
3,9,50
3,9,56
3,9,60
3,9,70
3,9,74
3,9,107
3,9,111
3,9,116
3,10,71
3,11,6
3,11,45
3,12,101
3,13,31
3,14,76
3,15,66
3,15,71
3,15,77
3,15,83
3,15,102
3,15,114
3,16,55
3,16,68
3,18,18
3,18,34
3,18,39
3,18,66
3,18,74
3,19,4
3,19,11
3,20,85
3,20,110
3,20,128
3,21,52
3,22,57
3,22,75
3,22,95
3,24,15
3,24,19
3,25,13
3,25,25
3,26,11
3,27,10
3,27,13
3,29,56
3,30,31
3,30,70
3,31,6
3,31,35
3,31,51
3,31,60
3,31,63
3,33,12
3,33,52
3,33,63
3,34,5
3,34,76
3,34,86
3,35,26
3,36,11
3,36,121
3,36,130
3,36,138
3,36,160
3,36,233
3,36,250
3,36,254
3,37,16
3,37,33
3,37,115
3,37,121
3,38,3
3,38,19
3,38,80
3,38,106
3,38,153
3,39,37
3,39,59
3,39,110
3,40,2
3,40,19
3,40,66
3,40,72
3,40,84
3,41,7
3,41,45
3,41,93
3,42,17
3,42,74
3,42,108
3,42,112
3,42,148
3,43,5
3,43,12
3,43,68
3,43,73
3,43,112
3,43,121
3,44,43
3,44,85
3,44,119
3,45,8
3,45,22
3,45,133
3,45,167
3,45,195
3,45,202
3,45,278
3,46,99
3,47,64
3,47,85
3,48,6
3,48,11
3,48,38
3,48,43
3,48,81
3,48,103
3,49,15
3,49,61
3,49,65
3,49,102
3,49,146
3,49,159
3,50,4
3,50,58
3,50,68
3,50,136
3,50,171
3,50,185
3,50,190
3,51,14
3,51,27
3,51,56
3,51,73
3,52,64
3,53,28
3,53,40
4,3,49
4,4,5
4,5,17
4,5,28
4,5,76
4,6,132
4,7,46
4,7,100
4,8,48
4,8,53
4,11,15
4,11,20
4,11,96
4,12,16
4,12,83
4,15,6
4,16,29
4,16,43
4,16,114
4,18,21
4,18,24
4,18,32
4,18,115
4,19,30
4,19,45
4,19,110
4,19,123
4,19,134
4,19,145
4,19,155
4,19,164
4,19,172
4,20,96
4,20,100
4,22,79
4,22,126
4,23,15
4,23,28
4,25,14
4,26,22
4,29,98
4,30,95
4,30,106
4,30,112
4,30,115
4,31,80
4,31,101
4,31,137
4,33,41
4,33,50
4,34,7
4,35,49
4,36,3
4,37,9
4,38,7
4,39,12
4,39,23
4,39,71
4,39,79
4,39,81
4,39,89
4,39,109
4,40,122
