1,2,24
1,2,45
1,2,83
1,2,107
1,4,6
1,5,38
1,13,47
1,14,9
1,16,4
1,16,10
1,18,20
1,18,37
1,19,39
1,19,75
1,22,26
1,22,70
1,27,50
1,28,25
1,28,61
1,28,103
1,28,155
1,28,165
1,29,76
1,29,78
1,30,32
1,30,85
1,31,16
1,32,11
1,33,90
1,33,100
1,35,106
1,35,144
1,36,125
1,38,124
1,38,137
1,38,196
1,40,39
1,40,74
1,42,90
1,42,100
1,42,125
1,42,145
1,44,12
1,44,22
1,45,3
1,45,6
1,45,8
1,45,32
1,46,16
1,47,46
1,47,73
1,47,84
1,47,93
1,49,24
1,49,57
1,49,111
1,49,115
1,52,40
1,53,24
1,53,62
1,53,117
1,54,20
1,54,25
1,55,57
1,56,8
1,59,3
1,61,112
1,64,48
1,64,122
1,66,16
1,66,30
1,67,53
1,67,96
1,68,53
1,68,87
1,68,98
1,70,10
1,70,18
1,70,38
2,2,10
2,4,69
2,4,120
2,5,4
2,5,57
2,6,8
2,7,21
2,7,45
2,8,51
2,8,60
2,9,16
2,9,17
2,9,56
2,9,81
2,10,9
2,12,12
2,12,39
2,12,48
2,13,48
2,13,106
2,14,47
2,15,5
2,16,32
2,19,26
2,19,58
2,22,26
2,22,58
2,22,82
2,24,10
2,24,23
2,28,78
2,29,78
3,1,51
3,2,22
3,3,25
3,4,16
3,4,72
3,6,10
3,6,33
3,6,51
3,6,64
3,6,67
3,7,30
3,9,7
3,9,54
3,9,114
3,10,21
3,10,33
3,10,40
3,11,21
3,12,56
3,12,88
3,13,60
3,15,44
3,15,101
3,16,96
3,16,104
3,16,141
3,18,16
3,19,92
3,19,101
3,19,115
3,19,125
3,20,116
3,21,55
3,24,13
3,29,8
3,29,24
3,31,23
3,31,56
3,33,17
3,33,26
3,33,35
3,33,37
3,33,122
3,34,95
3,35,48
3,35,74
3,35,98
3,35,101
3,36,17
3,36,45
3,36,62
3,36,91
3,36,96
3,36,99
3,36,103
3,36,140
3,36,146
3,36,149
3,36,152
3,36,176
3,36,243
3,37,12
3,37,20
3,37,59
3,37,86
3,38,60
3,39,79
3,39,99
3,40,24
3,40,31
3,40,39
3,40,75
3,40,121
3,41,92
3,42,32
3,42,51
3,42,99
3,42,146
3,43,4
3,43,26
3,43,83
3,43,94
3,43,111
3,43,168
3,44,7
3,44,64
3,44,75
3,44,144
3,45,13
3,45,40
3,45,62
3,45,146
3,46,104
3,46,110
3,46,123
3,47,50
3,47,61
3,47,79
3,48,65
3,48,92
3,48,117
3,48,178
3,49,38
3,49,109
3,49,122
3,49,166
3,49,168
3,49,204
3,50,50
3,50,67
3,50,121
3,50,127
3,50,131
3,50,151
3,50,176
3,50,180
3,51,8
3,51,55
3,51,96
3,52,91
3,52,94
3,53,14
