1,2,13
1,2,34
1,2,47
1,3,23
1,5,13
1,13,5
1,14,2
1,16,18
1,19,12
1,19,20
1,19,24
1,19,30
1,19,71
1,21,42
1,21,62
1,26,13
1,26,16
1,27,9
1,27,11
1,27,76
1,27,82
1,27,92
1,28,20
1,28,39
1,28,54
1,28,115
1,28,131
1,28,139
1,29,46
1,29,80
1,29,123
1,30,81
1,31,25
1,31,38
1,31,102
1,32,18
1,33,45
1,33,66
1,34,55
1,35,10
1,35,49
1,35,69
1,35,121
1,36,23
1,36,102
1,36,127
1,36,132
1,37,17
1,38,55
1,38,183
1,39,21
1,39,26
1,40,22
1,40,24
1,40,62
1,40,78
1,42,8
1,42,68
1,42,82
1,42,156
1,42,181
1,42,199
1,42,203
1,44,9
1,44,24
1,44,32
1,44,52
1,45,69
1,46,28
1,46,35
1,47,40
1,47,70
1,47,110
1,49,10
1,49,63
1,50,40
1,50,109
1,50,137
1,50,160
1,52,30
1,53,32
1,53,45
1,53,97
1,53,129
1,54,12
1,55,88
1,55,90
1,55,102
1,55,132
1,57,49
1,59,19
1,59,31
1,61,73
1,61,84
1,62,13
1,62,16
1,63,15
1,63,57
1,63,61
1,63,72
1,63,82
1,64,42
1,64,51
1,64,73
1,64,77
1,66,9
1,66,64
1,67,66
1,67,70
1,67,89
1,68,31
1,70,8
2,4,71
2,4,78
2,4,141
2,5,23
2,5,43
2,5,69
2,5,133
2,7,68
2,8,16
2,8,88
2,8,95
2,8,113
2,9,31
2,9,42
2,9,59
2,11,30
2,11,45
2,12,59
2,12,78
2,13,62
2,15,35
2,16,20
2,16,38
2,16,43
2,16,45
2,19,28
2,19,63
2,22,13
2,26,18
2,26,32
2,26,53
2,27,6
2,27,15
2,27,61
2,28,76
2,29,32
3,1,12
3,1,19
3,2,38
3,2,42
3,3,12
3,4,33
3,4,59
3,5,52
3,6,86
3,7,21
3,7,52
3,8,44
3,8,62
3,9,5
3,9,14
3,9,36
3,9,63
3,9,87
3,9,102
3,9,129
3,10,3
3,10,7
3,10,11
3,10,29
3,10,35
3,10,53
3,10,120
3,10,128
3,10,132
3,13,36
3,13,40
3,13,55
3,14,100
3,14,111
3,16,12
3,16,17
3,16,63
3,16,86
3,16,100
3,16,122
3,16,131
3,18,54
3,19,71
3,19,106
3,19,129
3,19,133
3,19,139
3,19,142
3,19,145
3,20,27
3,20,32
3,20,40
3,20,48
3,20,62
3,22,9
3,22,66
3,29,16
3,29,39
3,30,15
3,30,27
3,30,34
3,31,30
3,31,40
3,31,90
3,33,41
3,33,103
3,36,68
3,36,154
3,36,184
3,36,194
3,36,200
3,36,205
3,36,212
3,36,227
3,36,235
3,36,257
3,37,10
3,37,88
3,38,84
3,38,111
3,39,135
3,40,35
3,40,44
3,40,91
3,40,150
3,41,19
3,41,101
3,41,104
3,42,21
3,42,33
3,42,45
3,42,48
3,42,78
3,42,156
3,43,23
3,43,43
3,43,63
3,43,145
3,44,22
3,44,49
3,44,62
3,45,60
3,45,75
3,45,84
3,45,101
3,45,164
3,45,217
3,45,241
3,46,18
3,46,54
3,46,131
3,47,27
3,47,32
3,47,36
3,47,71
3,48,16
3,48,157
3,48,174
3,49,7
3,49,51
3,49,74
3,50,13
3,50,29
3,50,89
3,50,108
3,50,119
3,50,146
3,51,61
3,51,78
3,52,19
3,52,29
3,52,36
3,52,58
3,53,16
3,53,64
4,2,40
4,2,48
4,3,59
4,4,15
4,4,25
4,4,28
4,4,32
4,5,45
4,5,53
4,5,87
4,6,22
4,6,29
4,6,45
4,6,81
4,6,98
4,6,102
4,7,16
4,7,37
4,7,95
4,8,57
4,8,67
4,8,73
4,8,81
4,11,8
4,11,30
4,11,72
4,11,78
4,12,52
4,14,6
4,14,8
4,15,1
4,15,17
4,15,21
4,15,26
4,15,54
4,15,93
4,16,68
4,16,153
4,16,180
4,17,19
4,19,8
4,19,56
4,19,59
4,19,64
4,19,96
4,19,114
4,19,191
4,19,228
4,20,6
4,20,65
4,22,15
4,22,129
4,22,133
4,23,74
4,24,20
4,25,23
4,26,51
4,27,31
4,29,76
4,29,123
4,29,126
4,30,29
4,30,45
4,31,62
4,31,89
4,33,25
4,33,60
4,34,32
4,34,36
4,35,4
4,36,47
4,36,68
4,38,16
4,38,37
4,38,48
4,39,65
4,39,76
4,40,31
4,40,48
4,40,61
