1,2,101
1,3,35
1,5,30
1,13,27
1,14,6
1,24,16
1,24,28
1,30,46
1,31,72
1,32,16
1,34,21
1,34,64
1,38,135
1,40,45
1,40,97
1,41,10
1,43,14
1,45,12
1,45,107
1,47,27
1,48,33
1,49,47
1,53,114
1,54,1
1,61,44
1,65,63
1,66,73
1,68,39
2,2,8
2,2,50
2,4,167
2,5,122
2,10,12
2,12,61
2,13,71
2,14,45
2,19,13
2,19,55
2,22,1
2,24,21
2,26,39
2,26,51
2,28,87
2,29,94
2,30,10
3,2,54
3,2,64
3,2,68
3,4,24
3,5,75
3,7,50
3,7,60
3,8,10
3,9,3
3,9,81
3,10,93
3,12,1
3,12,10
3,19,113
3,21,29
3,22,100
3,26,5
3,36,74
3,41,14
3,42,10
3,43,175
3,45,44
3,47,90
3,48,2
3,48,26
3,48,53
3,49,28
3,50,91
3,50,124
3,50,174
3,52,113
4,2,10
4,2,21
4,3,5
4,5,95
4,6,2
4,7,22
4,11,5
4,12,30
4,12,37
4,15,88
4,16,58
4,16,92
4,16,97
4,16,101
4,16,118
4,18,39
4,19,1
4,19,208
4,21,1
4,21,23
4,29,110
4,31,2
4,31,48
4,31,114
4,31,118
4,33,45
4,36,16
