1,2,28
1,2,68
1,2,89
1,4,36
1,5,5
1,6,17
1,7,41
1,10,2
1,10,4
1,13,20
1,14,5
1,15,9
1,15,17
1,15,51
1,18,28
1,19,56
1,20,39
1,21,20
1,21,29
1,22,30
1,22,33
1,23,10
1,23,24
1,27,30
1,27,34
1,27,100
1,28,31
1,28,147
1,29,34
1,29,43
1,29,102
1,31,41
1,31,74
1,32,23
1,32,26
1,32,28
1,33,62
1,33,64
1,34,20
1,35,35
1,35,92
1,36,80
1,36,91
1,36,99
1,38,10
1,38,26
1,38,50
1,38,59
1,38,63
1,38,65
1,38,92
1,38,95
1,38,159
1,38,162
1,39,35
1,39,66
1,40,3
1,40,93
1,40,94
1,40,96
1,40,108
1,42,2
1,42,28
1,42,33
1,42,98
1,42,123
1,42,134
1,42,142
1,42,175
1,43,6
1,43,32
1,43,62
1,45,11
1,45,20
1,45,53
1,45,60
1,45,62
1,45,78
1,45,89
1,45,106
1,46,7
1,46,68
1,47,37
1,47,54
1,47,80
1,47,82
1,47,85
1,48,31
1,50,9
1,50,102
1,50,123
1,50,144
1,50,148
1,50,190
1,50,201
1,50,217
1,52,16
1,52,28
1,53,92
1,53,106
1,53,113
1,55,78
1,55,112
1,55,148
1,56,2
1,59,34
1,61,34
1,61,43
1,64,39
1,64,137
1,65,56
1,66,37
1,67,17
1,67,40
1,67,125
1,68,47
1,70,47
1,70,58
2,2,7
2,2,27
2,2,32
2,2,40
2,2,49
2,3,14
2,4,19
2,4,51
2,4,67
2,4,92
2,4,96
2,4,103
2,4,108
2,4,114
2,4,118
2,4,166
2,5,16
2,5,73
2,5,102
2,5,121
2,7,1
2,7,43
2,8,5
2,8,9
2,8,24
2,8,37
2,8,38
2,8,119
2,9,53
2,9,67
2,9,69
2,10,31
2,10,34
2,10,38
2,12,55
2,13,10
2,13,15
2,13,82
2,14,23
2,15,12
2,16,24
2,19,12
2,19,41
2,19,54
2,22,16
2,22,30
2,22,79
2,22,88
2,22,105
2,25,6
2,26,38
2,27,2
2,28,14
2,28,84
2,28,86
2,29,16
2,29,28
2,29,69
2,29,88
2,30,9
2,30,32
2,30,35
