1,2,33
1,2,58
1,3,13
1,3,29
1,5,46
1,11,17
1,13,45
1,14,1
1,15,64
1,18,14
1,19,43
1,20,13
1,21,61
1,23,7
1,24,5
1,28,97
1,29,64
1,29,106
1,30,7
1,31,7
1,31,46
1,31,61
1,31,101
1,35,112
1,36,77
1,37,16
1,38,46
1,38,173
1,40,12
1,42,18
1,42,62
1,42,149
1,43,16
1,46,62
1,49,51
1,49,66
1,50,74
1,52,10
1,53,2
1,53,64
1,53,123
1,53,128
1,54,11
1,55,5
1,55,17
1,55,36
1,55,87
1,57,31
1,61,47
1,61,80
1,63,14
1,63,33
1,64,55
1,67,63
1,68,43
2,2,42
2,4,35
2,4,56
2,4,164
2,7,72
2,12,52
2,13,29
2,13,56
2,13,84
2,19,49
2,28,58
2,28,64
2,28,83
2,29,13
2,29,99
