1,2,40
1,2,70
1,5,2
1,6,8
1,7,34
1,7,36
1,9,5
1,9,8
1,22,19
1,22,57
1,22,58
1,22,62
1,27,2
1,28,36
1,28,67
1,28,106
1,29,49
1,30,83
1,31,22
1,31,54
1,40,30
1,40,47
1,45,68
1,45,113
1,47,34
1,49,86
1,50,34
1,55,26
1,55,43
1,55,72
1,64,21
1,65,13
1,65,24
1,67,87
1,68,65
2,5,12
2,5,110
2,11,10
2,11,29
2,12,15
2,13,3
2,14,3
2,22,12
2,26,30
3,3,23
3,7,20
3,8,60
3,9,66
3,10,95
3,12,93
3,15,80
3,16,65
3,18,50
3,19,45
3,20,99
3,21,11
3,30,44
3,33,120
3,35,79
3,36,198
3,36,226
3,38,75
3,40,118
3,41,23
3,46,13
3,46,130
3,47,54
3,49,120
3,49,164
3,50,87
3,50,139
3,51,25
3,52,63
4,3,56
4,6,43
4,11,1
4,14,2
4,14,3
4,15,25
4,15,60
4,16,53
4,16,149
4,18,16
4,19,90
4,19,213
4,21,10
4,24,45
4,25,3
4,26,10
4,27,29
4,27,34
4,29,122
4,29,125
4,36,10
4,36,51
4,40,24
4,40,47
