1,3,20
1,15,21
1,19,26
1,21,69
1,28,53
1,35,33
1,35,131
1,36,109
1,37,23
1,38,16
1,40,85
1,41,16
1,42,13
1,46,47
1,47,95
1,50,157
1,50,171
1,50,198
1,53,39
1,55,164
1,62,19
1,64,64
1,65,19
1,65,38
1,66,56
1,68,14
1,68,89
1,68,100
1,70,7
2,8,53
2,13,125
2,14,42
2,15,10
2,22,71
2,22,91
3,5,89
3,6,19
3,7,32
3,10,122
3,10,134
3,14,105
3,19,8
3,19,94
3,20,84
3,22,92
3,25,53
3,30,19
3,30,63
3,30,74
3,33,40
3,34,106
3,34,116
3,37,52
3,38,145
3,39,36
3,41,103
3,42,44
3,44,147
3,45,103
3,45,251
3,46,9
3,48,85
3,48,106
3,49,70
3,49,170
3,49,174
3,49,214
3,50,19
3,51,13
4,3,89
4,6,100
4,8,45
4,19,44
4,19,198
4,30,108
4,30,114
4,31,29
4,31,104
4,33,14
4,36,25
4,39,22
4,39,68
