1,2,96
1,7,32
1,8,4
1,13,25
1,20,5
1,20,16
1,22,11
1,24,23
1,26,28
1,27,67
1,27,98
1,28,22
1,29,33
1,29,93
1,30,1
1,30,2
1,30,52
1,33,40
1,36,11
1,36,70
1,37,20
1,38,8
1,38,60
1,41,7
1,42,43
1,42,191
1,43,30
1,44,54
1,46,37
1,47,26
1,49,81
1,49,120
1,49,137
1,50,1
1,50,16
1,50,68
1,50,118
1,51,3
1,58,7
1,62,50
1,62,51
1,65,8
1,66,1
1,67,38
2,3,3
2,4,61
2,5,9
2,5,65
2,5,95
2,5,100
2,5,115
2,6,1
2,6,2
2,8,99
2,12,14
2,14,1
2,18,7
2,19,47
2,19,48
2,22,15
2,24,5
2,26,20
2,26,48
2,27,35
2,29,40
3,13,14
3,18,10
3,18,101
3,19,39
3,24,31
3,29,12
3,30,24
3,31,107
3,34,17
3,34,138
